b'http://images0.chictopia.com/photos/LevitateStyle/3838451388/turquoise-blue-printed-perry-ellis-shirt-navy-slim-perry-ellis-pants_400.jpg',2016-09-28,b'LevitateStyle',b'Menswear;Cocktail;fall;',"b'The Navy suit is an essential in any guy\xe2\x80\x99s closet. If there\xe2\x80\x99s one suit you need, the Perry Ellis Very Slim Travel Luxe Tech Suit is it. The Travel Luxe features a comfortable performance stretch fabric for me to wear on my travels. The slim fit suit fits me perfect off the rack especially the pants are slimmed and hemmed at the perfect length and width on my shoes. The suit keeps me looking fresh to and from the airport and straight to a meeting or cocktail hour. The suit also features hidden tech pockets with zipper to secure my important belongings like wallet, phone, documents so nothing gets loose and lost. This is perfect for me and my lifestyle right now since I\xe2\x80\x99ve been constantly on the go from one city to another (NYC-Vegas-LA-NYC-RI-NYC-ATL).'",b'turquoise blue:Perry Ellis shirt;'
b'http://images0.chictopia.com/photos/RantiInReview/6817062115/white-block-heeled-shoes-striped-bow-shirt-black-bag_400.jpg',2016-09-28,b'RantiInReview',b'Chic;Everyday;fall;',"b'Hello all,'",b':White Block Heeled shoes;'
b'http://images2.chictopia.com/photos/Beeswonderland/9972572689/h-m-studio-shoes-zara-shirt-ray-ban-sunglasses-zara-pants_400.jpg',2016-09-20,b'Beeswonderland',b'Chic;Casual Party;fall;',b'More on beeswonderland.com',b':H&M Studio shoes;'
b'http://images0.chictopia.com/photos/michelletakeaim/11267076476/black-leather-vince-boots-brown-felt-rosetta-getty-jacket_400.jpg',2016-09-17,b'michelletakeaim',b'Basic;Everyday;fall;',b'I wore this outfit to the Beyonce concert in LA - super cozy and cute!',b':vince boots;'
b'http://images2.chictopia.com/photos/itsAndrei/2332836116/black-h-m-shoes-navy-h-m-jeans-charcoal-gray-h-m-shirt_400.jpg',2016-09-17,b'itsAndrei',b'Chic;Everyday;summer;',b'An everyday look for a warm Autumn day.\xc2\xa0',b'black:H&M shoes;'
b'http://images0.chictopia.com/photos/Beeswonderland/7630786663/deichmann-shoes-h-m-shirt-topshop-skirt_400.jpg',2016-09-13,b'Beeswonderland',b'Elegant;Dinner Date;fall;',b'More on beeswonderland.com',b':Deichmann shoes;'
b'http://images0.chictopia.com/photos/Mara_M/3754045308/white-sfera-jeans-ruby-red-sfera-shirt_400.jpg',2016-09-12,b'Mara_M',b'Casual;Traveling;summer;',b'http://www.elarmariodelanena.com/2016/09/morocco-photo-diary-part-i.html',b'white:Sfera jeans;'
b'http://images0.chictopia.com/photos/reyalfashion/9563106744/navy-levis-jeans-white-bar-iii-shirt-black-ray-ban-sunglasses_400.jpg',2016-08-31,b'reyalfashion',b'Menswear;Casual Party;summer;',b'MORE PHOTOS + SHOP THIS LOOK',"b""navy:Levi's jeans;"""
b'http://images0.chictopia.com/photos/marianelahd/6550299866/c-a-shirt-it-shoes-bag-zara-shorts-mustang-wedges_400.jpg',2016-08-30,b'marianelahd',b'Casual;Everyday;summer;',"b'NEW LOOK UP ON MY BLOG! More info, pics and details on my blog!'",b':c&a shirt;'
b'http://images0.chictopia.com/photos/itsAndrei/5846149782/black-zara-boots-black-h-m-hat-bronze-h-m-shirt-black-h-m-pants_400.jpg',2016-08-30,b'itsAndrei',b'Rocker;Everyday;summer;',"b""A rock 'n' roll goodbye for this Summer...""",b'black:Zara boots;'
b'http://images0.chictopia.com/photos/andystyle/2964340446/tawny-boots-black-jeans-white-shirt_400.jpg',2016-08-29,b'andystyle',b'Casual;Everyday;summer;',b'***',b''
b'http://images0.chictopia.com/photos/ViktoriyaSener/2547693597/tan-romwe-shirt-army-green-solewish-sandals_400.jpg',2016-08-25,b'ViktoriyaSener',b'Casual;Art Opening;summer;',b'http://www.tiebow-tie.com/2016/05/shades-of-tan.html',b'tan:romwe shirt;'
